22121212222	sting
22121221111	stock
22121221112	stomach
22121221121	stone
22121221122	stool
22121221211	story
22121221212	stove
22121221221	strategy
22121221222	street
22121222111	strike
22121222112	strong
22121222121	struggle
22121222122	student
22121222211	stuff
22121222212	stumble
22121222221	style
22121222222	subject
22122111111	submit
22122111112	subway
22122111121	success
22122111122	such
22122111211	sudden
22122111212	suffer
22122111221	sugar
22122111222	suggest
22122112111	suit
22122112112	summer
22122112121	sun
22122112122	sunny
22122112211	sunset
22122112212	super
22122112221	supply
22122112222	supreme
22122121111	sure
22122121112	surface
22122121121	surge
22122121122	surprise
22122121211	surround
22122121212	survey
22122121221	suspect
22122121222	sustain
22122122111	swallow
22122122112	swamp
22122122121	swap
22122122122	swarm
22122122211	swear
22122122212	sweet
22122122221	swift
22122122222	swim
22122211111	swing
22122211112	switch
22122211121	sword
22122211122	symbol
22122211211	symptom
22122211212	syrup
22122211221	system
22122211222	table
22122212111	tackle
22122212112	tag
22122212121	tail
22122212122	talent
22122212211	talk
22122212212	tank
22122212221	tape
22122212222	target
22122221111	task
22122221112	taste
22122221121	tattoo
22122221122	taxi
22122221211	teach
22122221212	team
22122221221	tell
22122221222	ten
22122222111	tenant
22122222112	tennis
22122222121	tent
22122222122	term
22122222211	test
22122222212	text
22122222221	thank
22122222222	that
22211111111	theme
22211111112	then
22211111121	theory
22211111122	there
22211111211	they
22211111212	thing
22211111221	this
22211111222	thought
22211112111	three
22211112112	thrive
22211112121	throw
22211112122	thumb
22211112211	thunder
22211112212	ticket
22211112221	tide
22211112222	tiger
22211121111	tilt
22211121112	timber
22211121121	time
22211121122	tiny
22211121211	tip
22211121212	tired
22211121221	tissue
22211121222	title
22211122111	toast
22211122112	tobacco
22211122121	today
22211122122	toddler
22211122211	toe
22211122212	together
22211122221	toilet
22211122222	token
22211211111	tomato
22211211112	tomorrow
22211211121	tone
22211211122	tongue
22211211211	tonight
22211211212	tool
22211211221	tooth
22211211222	top
22211212111	topic
22211212112	topple
22211212121	torch
22211212122	tornado
22211212211	tortoise
22211212212	toss
22211212221	total
22211212222	tourist
22211221111	toward
22211221112	tower
22211221121	town
22211221122	toy
22211221211	track
22211221212	trade
22211221221	traffic
22211221222	tragic
22211222111	train
22211222112	transfer
22211222121	trap
22211222122	trash
22211222211	travel
22211222212	tray
22211222221	treat
22211222222	tree
22212111111	trend
22212111112	trial
22212111121	tribe
22212111122	trick
22212111211	trigger
22212111212	trim
22212111221	trip
22212111222	trophy
22212112111	trouble
22212112112	truck
22212112121	true
22212112122	truly
22212112211	trumpet
22212112212	trust
22212112221	truth
22212112222	try
22212121111	tube
22212121112	tuition
22212121121	tumble
22212121122	tuna
22212121211	tunnel
22212121212	turkey
22212121221	turn
22212121222	turtle
22212122111	twelve
22212122112	twenty
22212122121	twice
22212122122	twin
22212122211	twist
22212122212	two
22212122221	type
22212122222	typical
22212211111	ugly
22212211112	umbrella
22212211121	unable
22212211122	unaware
22212211211	uncle
22212211212	uncover
22212211221	under
22212211222	undo
22212212111	unfair
22212212112	unfold
22212212121	unhappy
22212212122	uniform
22212212211	unique
22212212212	unit
22212212221	universe
22212212222	unknown
22212221111	unlock
22212221112	until
22212221121	unusual
22212221122	unveil
22212221211	update
22212221212	upgrade
22212221221	uphold
22212221222	upon
22212222111	upper
22212222112	upset
22212222121	urban
22212222122	urge
22212222211	usage
22212222212	use
22212222221	used
22212222222	useful
22221111111	useless
22221111112	usual
22221111121	utility
22221111122	vacant
22221111211	vacuum
22221111212	vague
22221111221	valid
22221111222	valley
22221112111	valve
22221112112	van
22221112121	vanish
22221112122	vapor
22221112211	various
22221112212	vast
22221112221	vault
22221112222	vehicle
22221121111	velvet
22221121112	vendor
22221121121	venture
22221121122	venue
22221121211	verb
22221121212	verify
22221121221	version
22221121222	very
22221122111	vessel
22221122112	veteran
22221122121	viable
22221122122	vibrant
22221122211	vicious
22221122212	victory
22221122221	video
22221122222	view
22221211111	village
22221211112	vintage
22221211121	violin
22221211122	virtual
22221211211	virus
22221211212	visa
22221211221	visit
22221211222	visual
22221212111	vital
22221212112	vivid
22221212121	vocal
22221212122	voice
22221212211	void
22221212212	volcano
22221212221	volume
22221212222	vote
22221221111	voyage
22221221112	wage
22221221121	wagon
22221221122	wait
22221221211	walk
22221221212	wall
22221221221	walnut
22221221222	want
22221222111	warfare
22221222112	warm
22221222121	warrior
22221222122	wash
22221222211	wasp
22221222212	waste
22221222221	water
22221222222	wave
22222111111	way
22222111112	wealth
22222111121	weapon
22222111122	wear
22222111211	weasel
22222111212	weather
22222111221	web
22222111222	wedding
22222112111	weekend
22222112112	weird
22222112121	welcome
22222112122	west
22222112211	wet
22222112212	whale
22222112221	what
22222112222	wheat
22222121111	wheel
22222121112	when
22222121121	where
22222121122	whip
22222121211	whisper
22222121212	wide
22222121221	width
22222121222	wife
22222122111	wild
22222122112	will
22222122121	win
22222122122	window
22222122211	wine
22222122212	wing
22222122221	wink
22222122222	winner
22222211111	winter
22222211112	wire
22222211121	wisdom
22222211122	wise
22222211211	wish
22222211212	witness
22222211221	wolf
22222211222	woman
22222212111	wonder
22222212112	wood
22222212121	wool
22222212122	word
22222212211	work
22222212212	world
22222212221	worry
22222212222	worth
22222221111	wrap
22222221112	wreck
22222221121	wrestle
22222221122	wrist
22222221211	write
22222221212	wrong
22222221221	yard
22222221222	year
22222222111	yellow
22222222112	you
22222222121	young
22222222122	youth
22222222211	zebra
22222222212	zero
22222222221	zone
22222222222	zoo
